"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 27 06:44:24 GMT 2025","Tue May 27 06:44:24 GMT 2025","84","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_ian_ext","Test that the IssuerAlternativeName extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:49 GMT 2025","Tue May 27 06:44:50 GMT 2025","582","","R_102_Certificate_Template_Security","","","","Secure export of certificate templates",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","34","","R_012_Multi_language_support","","","","User manually selects a different language -- @1.4 ",""
"passed","Tue May 27 06:44:22 GMT 2025","Tue May 27 06:44:22 GMT 2025","2","trustpoint.devices.tests","test_credential_download","","","","test_otp_use_once","Test that an OTP can only be used once."
"passed","Tue May 27 06:44:22 GMT 2025","Tue May 27 06:44:22 GMT 2025","21","trustpoint.devices.tests","test_model_delete","","","","test_device_delete_revocation","Tests that credentials issued to a device are deleted and certificates revoked on device deletion."
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_version","Test if the certificate version is correctly stored."
"failed","Tue May 27 06:44:36 GMT 2025","Tue May 27 06:44:37 GMT 2025","575","","R_008_Auto_generated_Issuing_CAs","","","","Verification of generated CA details",""
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_subject_public_bytes","Test if the subject public bytes are correctly saved."
"failed","Tue May 27 06:44:50 GMT 2025","Tue May 27 06:44:50 GMT 2025","580","","R_102_Certificate_Template_Security","","","","Unauthorized export attempt",""
"failed","Tue May 27 06:44:37 GMT 2025","Tue May 27 06:44:37 GMT 2025","31","","R_010_CMP_Endpoint","","","","A device successfully requests a certificate",""
"failed","Tue May 27 06:44:36 GMT 2025","Tue May 27 06:44:36 GMT 2025","577","","R_008_Auto_generated_Issuing_CAs","","","","Handling missing parameters during CA generation",""
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","28","","R_004_REST_API_interaction_with_Trustpoint","","","","Retrieve an existing identity -- @1.2 ",""
"failed","Tue May 27 06:44:22 GMT 2025","Tue May 27 06:44:23 GMT 2025","569","","R_003_Certificate_lifecycle_management_via_TPC_Web","","","","Successfully revoke a certificate -- @1.1 ",""
